county,date,vaccines_started,vaccines_completed
Hardin,2021-02-12,98,83
Hardin,2021-02-13,14,3
Hardin,2021-02-14,7,27
Hardin,2021-02-15,17,52
Hardin,2021-02-16,13,20
Hardin,2021-02-17,155,22
Hardin,2021-02-18,11,136
Hardin,2021-02-19,56,42
Hardin,2021-02-20,7,16
Hardin,2021-02-21,3,3
Hardin,2021-02-22,13,140
Hardin,2021-02-23,150,32
Hardin,2021-02-24,291,50
Hardin,2021-02-25,257,42
Hardin,2021-02-26,239,59
Hardin,2021-02-27,118,75
Hardin,2021-02-28,4,3
Hardin,2021-03-01,63,179
Hardin,2021-03-02,110,30
Hardin,2021-03-03,177,82
Hardin,2021-03-04,129,51
Hardin,2021-03-05,94,117
Hardin,2021-03-06,52,30
Harrison,2020-12-14,0,0
Harrison,2020-12-15,0,0
Harrison,2020-12-16,0,0
Harrison,2020-12-17,0,0
Harrison,2020-12-18,3,0
Harrison,2020-12-19,0,0
Harrison,2020-12-20,0,0
Harrison,2020-12-21,1,0
Harrison,2020-12-22,2,0
Harrison,2020-12-23,6,0
Harrison,2020-12-24,1,0
Harrison,2020-12-25,0,0
Harrison,2020-12-26,0,0
Harrison,2020-12-27,3,0
Harrison,2020-12-28,11,0
Harrison,2020-12-29,11,0
Harrison,2020-12-30,36,0
Harrison,2020-12-31,9,0
Harrison,2021-01-01,1,0
Harrison,2021-01-02,1,0
Harrison,2021-01-03,0,0
Harrison,2021-01-04,50,0
Harrison,2021-01-05,13,0
Harrison,2021-01-06,53,0
Harrison,2021-01-07,61,0
Harrison,2021-01-08,19,3
Harrison,2021-01-09,0,0
Harrison,2021-01-10,0,0
Harrison,2021-01-11,10,1
Harrison,2021-01-12,16,2
Harrison,2021-01-13,37,1
Harrison,2021-01-14,27,0
Harrison,2021-01-15,10,0
Harrison,2021-01-16,0,0
Harrison,2021-01-17,0,3
Harrison,2021-01-18,6,0
Harrison,2021-01-19,3,4
Harrison,2021-01-20,20,1
Harrison,2021-01-21,27,0
Harrison,2021-01-22,237,1
Harrison,2021-01-23,3,1
Harrison,2021-01-24,0,0
Harrison,2021-01-25,29,36
Harrison,2021-01-26,18,16
Harrison,2021-01-27,55,80
Harrison,2021-01-28,25,7
Harrison,2021-01-29,200,5
Harrison,2021-01-30,12,0
Harrison,2021-01-31,2,0
Harrison,2021-02-01,6,10
Harrison,2021-02-02,23,16
Harrison,2021-02-03,45,35
Harrison,2021-02-04,138,27
Harrison,2021-02-05,215,31
Harrison,2021-02-06,6,0
Harrison,2021-02-07,1,1
Harrison,2021-02-08,3,9
Harrison,2021-02-09,10,7
Harrison,2021-02-10,38,8
Harrison,2021-02-11,29,16
Harrison,2021-02-12,125,230
Harrison,2021-02-13,5,2
Harrison,2021-02-14,0,1
Harrison,2021-02-15,3,33
Harrison,2021-02-16,0,0
Harrison,2021-02-17,32,17
Harrison,2021-02-18,10,22
Harrison,2021-02-19,31,191
Harrison,2021-02-20,1,10
Harrison,2021-02-21,1,0
Harrison,2021-02-22,15,20
Harrison,2021-02-23,48,26
Harrison,2021-02-24,24,44
Harrison,2021-02-25,27,27
Harrison,2021-02-26,60,213
Harrison,2021-02-27,2,4
Harrison,2021-02-28,0,2
Harrison,2021-03-01,10,23
Harrison,2021-03-02,17,3
Harrison,2021-03-03,18,5
Harrison,2021-03-04,105,21
Harrison,2021-03-05,30,61
Harrison,2021-03-06,2,1
Henry,2020-12-14,0,0
Henry,2020-12-15,2,0
Henry,2020-12-16,0,0
Henry,2020-12-17,1,0
Henry,2020-12-18,2,0
Henry,2020-12-19,0,0
Henry,2020-12-20,0,0
Henry,2020-12-21,12,0
Henry,2020-12-22,60,0
Henry,2020-12-23,57,0
Henry,2020-12-24,9,0
Henry,2020-12-25,2,0
Henry,2020-12-26,11,0
Henry,2020-12-27,4,0
Henry,2020-12-28,42,0
Henry,2020-12-29,171,0
Henry,2020-12-30,56,0
Henry,2020-12-31,55,0
Henry,2021-01-01,0,0
Henry,2021-01-02,1,0
Henry,2021-01-03,3,0
Henry,2021-01-04,56,0
Henry,2021-01-05,30,1
Henry,2021-01-06,34,1
Henry,2021-01-07,89,1
Henry,2021-01-08,35,2
Henry,2021-01-09,6,0
Henry,2021-01-10,0,0
Henry,2021-01-11,30,12
Henry,2021-01-12,87,52
Henry,2021-01-13,14,2
Henry,2021-01-14,89,1
Henry,2021-01-15,43,0
Henry,2021-01-16,7,1
Henry,2021-01-17,24,1
Henry,2021-01-18,9,0
Henry,2021-01-19,137,115
Henry,2021-01-20,15,17
Henry,2021-01-21,177,34
Henry,2021-01-22,122,0
Henry,2021-01-23,8,5
Henry,2021-01-24,0,4
Henry,2021-01-25,4,50
Henry,2021-01-26,193,54
Henry,2021-01-27,68,46
Henry,2021-01-28,218,65
Henry,2021-01-29,139,14
Henry,2021-01-30,2,4
Henry,2021-01-31,0,2
Henry,2021-02-01,8,56
Henry,2021-02-02,179,72
Henry,2021-02-03,15,32
Henry,2021-02-04,157,83
Henry,2021-02-05,91,37
Henry,2021-02-06,6,9
Henry,2021-02-07,1,24
Henry,2021-02-08,171,26
Henry,2021-02-09,156,65
Henry,2021-02-10,12,16
Henry,2021-02-11,118,140
Henry,2021-02-12,56,43
Henry,2021-02-13,28,5
Henry,2021-02-14,5,0
Henry,2021-02-15,10,58
Henry,2021-02-16,4,4
Henry,2021-02-17,27,140
Henry,2021-02-18,159,189
Henry,2021-02-19,92,158
Henry,2021-02-20,2,4
Henry,2021-02-21,0,0
Henry,2021-02-22,7,5
Henry,2021-02-23,115,219
Henry,2021-02-24,151,15
Henry,2021-02-25,311,238
Henry,2021-02-26,631,139
Henry,2021-02-27,172,9
Henry,2021-02-28,8,1
Henry,2021-03-01,6,73
Henry,2021-03-02,175,163
Henry,2021-03-03,63,10
Henry,2021-03-04,249,67
Henry,2021-03-05,133,99
Henry,2021-03-06,5,16
Highland,2020-12-14,0,0
Highland,2020-12-15,0,0
Highland,2020-12-16,0,0
Highland,2020-12-17,1,0
Highland,2020-12-18,3,0
Highland,2020-12-19,0,0
Highland,2020-12-20,0,0
Highland,2020-12-21,3,0
Highland,2020-12-22,14,0
Highland,2020-12-23,16,0
Highland,2020-12-24,18,0
Highland,2020-12-25,0,0
Highland,2020-12-26,3,0
Highland,2020-12-27,8,0
Highland,2020-12-28,88,0
Highland,2020-12-29,69,0
Highland,2020-12-30,57,0
Highland,2020-12-31,21,0
Highland,2021-01-01,0,0
Highland,2021-01-02,2,0
Highland,2021-01-03,0,0
Highland,2021-01-04,60,0
Highland,2021-01-05,81,0
Highland,2021-01-06,42,0
Highland,2021-01-07,184,1
Highland,2021-01-08,43,1
Highland,2021-01-09,2,0
Highland,2021-01-10,0,0
Highland,2021-01-11,18,3
Highland,2021-01-12,99,6
Highland,2021-01-13,26,3
Highland,2021-01-14,47,2
Highland,2021-01-15,55,0
Highland,2021-01-16,4,0
Highland,2021-01-17,1,5
Highland,2021-01-18,8,29
Highland,2021-01-19,78,8
Highland,2021-01-20,34,10
Highland,2021-01-21,190,18
Highland,2021-01-22,118,7
Highland,2021-01-23,27,3
Highland,2021-01-24,3,0
Highland,2021-01-25,57,47
Highland,2021-01-26,116,68
Highland,2021-01-27,155,34
Highland,2021-01-28,241,96
Highland,2021-01-29,148,54
Highland,2021-01-30,68,2
Highland,2021-01-31,2,0
Highland,2021-02-01,72,29
Highland,2021-02-02,111,86
Highland,2021-02-03,203,34
Highland,2021-02-04,134,113
Highland,2021-02-05,68,40
Highland,2021-02-06,13,4
Highland,2021-02-07,14,1
Highland,2021-02-08,43,40
Highland,2021-02-09,31,79
Highland,2021-02-10,81,18
Highland,2021-02-11,69,54
Highland,2021-02-12,179,51
Highland,2021-02-13,10,7
Highland,2021-02-14,8,0
Highland,2021-02-15,25,10
Highland,2021-02-16,20,7
Highland,2021-02-17,79,46
Highland,2021-02-18,18,62
Highland,2021-02-19,45,64
Highland,2021-02-20,7,41
Highland,2021-02-21,2,2
Highland,2021-02-22,13,80
Highland,2021-02-23,70,70
Highland,2021-02-24,235,350
Highland,2021-02-25,278,352
Highland,2021-02-26,514,129
Highland,2021-02-27,19,51
Highland,2021-02-28,4,8
Highland,2021-03-01,201,60
Highland,2021-03-02,54,55
Highland,2021-03-03,391,151
Highland,2021-03-04,141,124
Highland,2021-03-05,36,50
Highland,2021-03-06,1,6
Hocking,2020-12-14,0,0
Hocking,2020-12-15,0,0
Hocking,2020-12-16,0,0
Hocking,2020-12-17,1,0
Hocking,2020-12-18,3,0
Hocking,2020-12-19,0,0
Hocking,2020-12-20,0,0
Hocking,2020-12-21,1,0
Hocking,2020-12-22,7,0
Hocking,2020-12-23,41,0
Hocking,2020-12-24,8,0
Hocking,2020-12-25,0,0
Hocking,2020-12-26,6,0
Hocking,2020-12-27,4,0
Hocking,2020-12-28,44,0
Hocking,2020-12-29,86,0
Hocking,2020-12-30,46,0
Hocking,2020-12-31,14,0
Hocking,2021-01-01,0,0
Hocking,2021-01-02,1,0
Hocking,2021-01-03,0,0
Hocking,2021-01-04,40,0
Hocking,2021-01-05,33,0
Hocking,2021-01-06,44,0
Hocking,2021-01-07,65,1
Hocking,2021-01-08,57,3
Hocking,2021-01-09,5,0
Hocking,2021-01-10,1,0
Hocking,2021-01-11,74,0
Hocking,2021-01-12,33,4
Hocking,2021-01-13,47,7
Hocking,2021-01-14,65,0
Hocking,2021-01-15,47,5
Hocking,2021-01-16,2,1
Hocking,2021-01-17,3,0
Hocking,2021-01-18,2,1
Hocking,2021-01-19,94,58
Hocking,2021-01-20,146,23
Hocking,2021-01-21,175,9
Hocking,2021-01-22,127,16
Hocking,2021-01-23,99,1
Hocking,2021-01-24,6,0
Hocking,2021-01-25,191,36
Hocking,2021-01-26,139,29
Hocking,2021-01-27,131,37
Hocking,2021-01-28,159,16
Hocking,2021-01-29,152,15
Hocking,2021-01-30,9,4
Hocking,2021-01-31,3,0
Hocking,2021-02-01,33,80
Hocking,2021-02-02,164,31
Hocking,2021-02-03,52,51
Hocking,2021-02-04,131,38
Hocking,2021-02-05,109,73
Hocking,2021-02-06,7,3
Hocking,2021-02-07,1,3
Hocking,2021-02-08,13,16
Hocking,2021-02-09,147,27
Hocking,2021-02-10,33,119
Hocking,2021-02-11,70,148
Hocking,2021-02-12,149,77
Hocking,2021-02-13,6,114
Hocking,2021-02-14,1,0
Hocking,2021-02-15,12,5
Hocking,2021-02-16,7,77
Hocking,2021-02-17,65,187
Hocking,2021-02-18,6,45
Hocking,2021-02-19,8,92
Hocking,2021-02-20,0,1
Hocking,2021-02-21,2,0
Hocking,2021-02-22,16,178
Hocking,2021-02-23,86,39
Hocking,2021-02-24,137,126
Hocking,2021-02-25,324,79
Hocking,2021-02-26,76,231
Hocking,2021-02-27,302,7
Hocking,2021-02-28,2,2
Hocking,2021-03-01,170,16
Hocking,2021-03-02,24,152
Hocking,2021-03-03,80,113
Hocking,2021-03-04,284,54
Hocking,2021-03-05,47,133
Hocking,2021-03-06,15,2
Holmes,2020-12-14,0,0
Holmes,2020-12-15,0,0
Holmes,2020-12-16,0,0
Holmes,2020-12-17,0,0
Holmes,2020-12-18,0,0
Holmes,2020-12-19,0,0
Holmes,2020-12-20,0,0
Holmes,2020-12-21,0,0
Holmes,2020-12-22,1,0
Holmes,2020-12-23,5,0
Holmes,2020-12-24,3,0
Holmes,2020-12-25,0,0
Holmes,2020-12-26,4,0
Holmes,2020-12-27,0,0
Holmes,2020-12-28,103,0
Holmes,2020-12-29,136,0
Holmes,2020-12-30,118,0
Holmes,2020-12-31,6,0
Holmes,2021-01-01,1,0
Holmes,2021-01-02,1,0
Holmes,2021-01-03,1,0
Holmes,2021-01-04,7,0
Holmes,2021-01-05,56,0
Holmes,2021-01-06,21,0
Holmes,2021-01-07,28,0
Holmes,2021-01-08,60,0
Holmes,2021-01-09,2,0
Holmes,2021-01-10,0,0
Holmes,2021-01-11,34,0
Holmes,2021-01-12,148,0
Holmes,2021-01-13,15,2
Holmes,2021-01-14,137,0
Holmes,2021-01-15,3,0
Holmes,2021-01-16,3,4
Holmes,2021-01-17,2,0
Holmes,2021-01-18,12,26
Holmes,2021-01-19,47,115
Holmes,2021-01-20,99,1
Holmes,2021-01-21,166,4
Holmes,2021-01-22,87,78
Holmes,2021-01-23,5,0
Holmes,2021-01-24,0,0
Holmes,2021-01-25,5,8
Holmes,2021-01-26,18,27
Holmes,2021-01-27,97,23
Holmes,2021-01-28,167,7
Holmes,2021-01-29,94,53
Holmes,2021-01-30,1,5
Holmes,2021-01-31,0,1
Holmes,2021-02-01,2,7
Holmes,2021-02-02,80,51
Holmes,2021-02-03,103,18
Holmes,2021-02-04,208,133
Holmes,2021-02-05,149,6
Holmes,2021-02-06,4,2
Holmes,2021-02-07,0,0
Holmes,2021-02-08,8,9
Holmes,2021-02-09,7,89
Holmes,2021-02-10,100,11
Holmes,2021-02-11,201,8
Holmes,2021-02-12,5,114
Holmes,2021-02-13,3,4
Holmes,2021-02-14,1,0
Holmes,2021-02-15,19,56
Holmes,2021-02-16,1,40
Holmes,2021-02-17,134,128
Holmes,2021-02-18,183,94
Holmes,2021-02-19,143,23
Holmes,2021-02-20,0,2
Holmes,2021-02-21,0,0
Holmes,2021-02-22,6,72
Holmes,2021-02-23,13,14
Holmes,2021-02-24,81,146
Holmes,2021-02-25,91,116
Holmes,2021-02-26,67,31
Holmes,2021-02-27,7,3
Holmes,2021-02-28,0,1
Holmes,2021-03-01,5,2
Holmes,2021-03-02,26,13
Holmes,2021-03-03,4,44
Holmes,2021-03-04,20,154
Holmes,2021-03-05,53,170
Holmes,2021-03-06,5,4
Huron,2020-12-14,0,0
Huron,2020-12-15,1,0
Huron,2020-12-16,0,0
Huron,2020-12-17,3,0
Huron,2020-12-18,23,0
Huron,2020-12-19,0,0
Huron,2020-12-20,0,0
Huron,2020-12-21,42,0
Huron,2020-12-22,131,0
Huron,2020-12-23,106,0
Huron,2020-12-24,85,0
Huron,2020-12-25,0,0
Huron,2020-12-26,42,0
Huron,2020-12-27,51,0
Huron,2020-12-28,220,0
Huron,2020-12-29,169,0
Huron,2020-12-30,250,0
Huron,2020-12-31,64,0
Huron,2021-01-01,2,0
Huron,2021-01-02,2,0
Huron,2021-01-03,0,0
Huron,2021-01-04,61,0
Huron,2021-01-05,71,2
Huron,2021-01-06,123,1
Huron,2021-01-07,139,2
Huron,2021-01-08,61,12
Huron,2021-01-09,1,2
Huron,2021-01-10,0,0
Huron,2021-01-11,74,39
Huron,2021-01-12,50,99
Huron,2021-01-13,207,5
Huron,2021-01-14,89,0
Huron,2021-01-15,53,0
Huron,2021-01-16,14,0
Huron,2021-01-17,12,47
Huron,2021-01-18,47,20
Huron,2021-01-19,35,48
Huron,2021-01-20,225,104
Huron,2021-01-21,133,80
Huron,2021-01-22,146,1
Huron,2021-01-23,165,33
Huron,2021-01-24,26,0
Huron,2021-01-25,71,176
Huron,2021-01-26,78,134
Huron,2021-01-27,283,204
Huron,2021-01-28,163,67
Huron,2021-01-29,162,38
Huron,2021-01-30,43,3
Huron,2021-01-31,12,1
Huron,2021-02-01,73,80
Huron,2021-02-02,143,57
Huron,2021-02-03,226,115
Huron,2021-02-04,86,151
Huron,2021-02-05,143,52
Huron,2021-02-06,42,5
Huron,2021-02-07,31,10
Huron,2021-02-08,128,48
Huron,2021-02-09,143,49
Huron,2021-02-10,222,267
Huron,2021-02-11,163,151
Huron,2021-02-12,251,110
Huron,2021-02-13,38,39
Huron,2021-02-14,4,25
Huron,2021-02-15,26,30
Huron,2021-02-16,18,15
Huron,2021-02-17,207,201
Huron,2021-02-18,84,150
Huron,2021-02-19,26,168
Huron,2021-02-20,9,42
Huron,2021-02-21,1,16
Huron,2021-02-22,40,70
Huron,2021-02-23,50,247
Huron,2021-02-24,222,303
Huron,2021-02-25,408,161
Huron,2021-02-26,126,156
Huron,2021-02-27,128,33
Huron,2021-02-28,83,19
Huron,2021-03-01,96,68
Huron,2021-03-02,88,82
Huron,2021-03-03,98,206
Huron,2021-03-04,73,121
Huron,2021-03-05,65,127
Huron,2021-03-06,24,36
Jackson,2020-12-14,0,0
Jackson,2020-12-15,0,0
Jackson,2020-12-16,0,0
Jackson,2020-12-17,0,0
Jackson,2020-12-18,2,0
Jackson,2020-12-19,0,0
Jackson,2020-12-20,0,0
Jackson,2020-12-21,0,0
Jackson,2020-12-22,64,0
Jackson,2020-12-23,132,0
Jackson,2020-12-24,12,0
Jackson,2020-12-25,0,0
Jackson,2020-12-26,63,0
Jackson,2020-12-27,4,0
Jackson,2020-12-28,47,0
Jackson,2020-12-29,51,0
Jackson,2020-12-30,89,0
Jackson,2020-12-31,38,0
Jackson,2021-01-01,1,0
Jackson,2021-01-02,5,0
Jackson,2021-01-03,1,0
Jackson,2021-01-04,79,0
Jackson,2021-01-05,82,0
Jackson,2021-01-06,77,1
Jackson,2021-01-07,30,0
Jackson,2021-01-08,104,3
Jackson,2021-01-09,2,0
Jackson,2021-01-10,1,0
Jackson,2021-01-11,17,1
Jackson,2021-01-12,19,2
Jackson,2021-01-13,12,4
Jackson,2021-01-14,94,0
Jackson,2021-01-15,89,13
Jackson,2021-01-16,17,46
Jackson,2021-01-17,0,3
Jackson,2021-01-18,78,24
Jackson,2021-01-19,135,68
Jackson,2021-01-20,76,69
Jackson,2021-01-21,140,15
Jackson,2021-01-22,241,40
Jackson,2021-01-23,37,6
Jackson,2021-01-24,1,3
Jackson,2021-01-25,35,27
Jackson,2021-01-26,93,44
Jackson,2021-01-27,99,73
Jackson,2021-01-28,119,91
Jackson,2021-01-29,98,46
Jackson,2021-01-30,30,5
Jackson,2021-01-31,30,1
Jackson,2021-02-01,41,14
Jackson,2021-02-02,18,75
Jackson,2021-02-03,92,74
Jackson,2021-02-04,424,23
Jackson,2021-02-05,64,108
Jackson,2021-02-06,11,9
Jackson,2021-02-07,6,1
Jackson,2021-02-08,17,19
Jackson,2021-02-09,57,8
Jackson,2021-02-10,133,33
Jackson,2021-02-11,103,183
Jackson,2021-02-12,56,191
Jackson,2021-02-13,19,6
Jackson,2021-02-14,6,0
Jackson,2021-02-15,30,6
Jackson,2021-02-16,91,7
Jackson,2021-02-17,53,84
Jackson,2021-02-18,14,85
Jackson,2021-02-19,9,117
Jackson,2021-02-20,6,40
Jackson,2021-02-21,0,6
Jackson,2021-02-22,31,51
Jackson,2021-02-23,115,59
Jackson,2021-02-24,76,219
Jackson,2021-02-25,90,502
Jackson,2021-02-26,478,85
Jackson,2021-02-27,16,17
Jackson,2021-02-28,9,9
Jackson,2021-03-01,57,23
Jackson,2021-03-02,166,34
Jackson,2021-03-03,193,19
Jackson,2021-03-04,93,130
Jackson,2021-03-05,33,34
Jackson,2021-03-06,12,17
Jefferson,2020-12-14,0,0
Jefferson,2020-12-15,0,0
Jefferson,2020-12-16,0,0
Jefferson,2020-12-17,0,0
Jefferson,2020-12-18,0,0
Jefferson,2020-12-19,0,0
Jefferson,2020-12-20,0,0
Jefferson,2020-12-21,39,0
Jefferson,2020-12-22,44,0
Jefferson,2020-12-23,174,0
Jefferson,2020-12-24,8,0
Jefferson,2020-12-25,0,0
Jefferson,2020-12-26,34,0
Jefferson,2020-12-27,7,0
Jefferson,2020-12-28,84,0
Jefferson,2020-12-29,44,0
Jefferson,2020-12-30,149,0
Jefferson,2020-12-31,14,0
Jefferson,2021-01-01,0,0
Jefferson,2021-01-02,3,0
Jefferson,2021-01-03,2,0
Jefferson,2021-01-04,91,0
Jefferson,2021-01-05,43,0
Jefferson,2021-01-06,65,0
Jefferson,2021-01-07,153,0
Jefferson,2021-01-08,137,0
Jefferson,2021-01-09,2,0
Jefferson,2021-01-10,0,0
Jefferson,2021-01-11,59,35
Jefferson,2021-01-12,109,37
Jefferson,2021-01-13,165,59
Jefferson,2021-01-14,120,17
Jefferson,2021-01-15,170,7
Jefferson,2021-01-16,2,0
Jefferson,2021-01-17,7,3
Jefferson,2021-01-18,11,39
Jefferson,2021-01-19,64,100
Jefferson,2021-01-20,36,29
Jefferson,2021-01-21,426,8
Jefferson,2021-01-22,440,2
Jefferson,2021-01-23,24,1
Jefferson,2021-01-24,13,1
Jefferson,2021-01-25,72,53
Jefferson,2021-01-26,273,15
Jefferson,2021-01-27,112,182
Jefferson,2021-01-28,449,4
Jefferson,2021-01-29,458,116
Jefferson,2021-01-30,100,0
Jefferson,2021-01-31,57,1
Jefferson,2021-02-01,75,76
Jefferson,2021-02-02,225,143
Jefferson,2021-02-03,167,47
Jefferson,2021-02-04,260,14
Jefferson,2021-02-05,193,167
Jefferson,2021-02-06,13,0
Jefferson,2021-02-07,38,1
Jefferson,2021-02-08,29,12
Jefferson,2021-02-09,46,57
Jefferson,2021-02-10,94,68
Jefferson,2021-02-11,287,191
Jefferson,2021-02-12,127,204
Jefferson,2021-02-13,14,3
Jefferson,2021-02-14,22,1
Jefferson,2021-02-15,143,58
Jefferson,2021-02-16,38,25
Jefferson,2021-02-17,364,119
Jefferson,2021-02-18,28,400
Jefferson,2021-02-19,57,440
Jefferson,2021-02-20,42,75
Jefferson,2021-02-21,8,34
Jefferson,2021-02-22,140,293
Jefferson,2021-02-23,288,314
Jefferson,2021-02-24,709,67
Jefferson,2021-02-25,302,419
Jefferson,2021-02-26,89,158
Jefferson,2021-02-27,23,63
Jefferson,2021-02-28,11,28
Jefferson,2021-03-01,417,51
Jefferson,2021-03-02,221,181
Jefferson,2021-03-03,354,129
Jefferson,2021-03-04,349,186
Jefferson,2021-03-05,325,148
Jefferson,2021-03-06,138,138
Knox,2020-12-14,0,0
Knox,2020-12-15,2,0
Knox,2020-12-16,1,0
Knox,2020-12-17,3,0
Knox,2020-12-18,2,0
Knox,2020-12-19,0,0
Knox,2020-12-20,0,0
Knox,2020-12-21,31,0
Knox,2020-12-22,91,0
Knox,2020-12-23,77,0
Knox,2020-12-24,35,0
Knox,2020-12-25,0,0
Knox,2020-12-26,12,0
Knox,2020-12-27,9,0
Knox,2020-12-28,56,0
Knox,2020-12-29,112,0
Knox,2020-12-30,86,0
Knox,2020-12-31,139,1
Knox,2021-01-01,4,1
Knox,2021-01-02,7,0
Knox,2021-01-03,3,0
Knox,2021-01-04,132,0
Knox,2021-01-05,96,2
Knox,2021-01-06,257,1
Knox,2021-01-07,185,0
Knox,2021-01-08,94,6
Knox,2021-01-09,16,0
Knox,2021-01-10,6,0
Knox,2021-01-11,80,10
Knox,2021-01-12,38,6
Knox,2021-01-13,143,4
Knox,2021-01-14,42,6
Knox,2021-01-15,97,4
Knox,2021-01-16,9,6
Knox,2021-01-17,2,18
Knox,2021-01-18,12,27
Knox,2021-01-19,40,38
Knox,2021-01-20,315,27
Knox,2021-01-21,397,21
Knox,2021-01-22,214,59
Knox,2021-01-23,75,10
Knox,2021-01-24,8,2
Knox,2021-01-25,15,41
Knox,2021-01-26,83,92
Knox,2021-01-27,461,169
Knox,2021-01-28,288,132
Knox,2021-01-29,159,161
Knox,2021-01-30,136,26
Knox,2021-01-31,11,4
Knox,2021-02-01,30,80
Knox,2021-02-02,71,69
Knox,2021-02-03,312,57
Knox,2021-02-04,146,63
Knox,2021-02-05,293,163
Knox,2021-02-06,165,17
Knox,2021-02-07,23,2
Knox,2021-02-08,23,36
Knox,2021-02-09,49,44
Knox,2021-02-10,275,46
Knox,2021-02-11,130,57
Knox,2021-02-12,81,196
Knox,2021-02-13,26,8
Knox,2021-02-14,7,0
Knox,2021-02-15,36,50
Knox,2021-02-16,14,25
Knox,2021-02-17,396,302
Knox,2021-02-18,34,103
Knox,2021-02-19,117,637
Knox,2021-02-20,47,241
Knox,2021-02-21,7,558
Knox,2021-02-22,16,16
Knox,2021-02-23,31,38
Knox,2021-02-24,403,264
Knox,2021-02-25,218,252
Knox,2021-02-26,574,280
Knox,2021-02-27,219,24
Knox,2021-02-28,26,7
Knox,2021-03-01,100,14
Knox,2021-03-02,63,24
Knox,2021-03-03,614,58
Knox,2021-03-04,355,60
Knox,2021-03-05,448,386
Knox,2021-03-06,174,168
Lake,2020-12-14,0,0
Lake,2020-12-15,0,0
Lake,2020-12-16,20,0
Lake,2020-12-17,21,0
Lake,2020-12-18,60,0
Lake,2020-12-19,0,0
Lake,2020-12-20,0,0
Lake,2020-12-21,45,0
Lake,2020-12-22,53,0
Lake,2020-12-23,169,0
Lake,2020-12-24,94,0
Lake,2020-12-25,3,0
Lake,2020-12-26,48,0
Lake,2020-12-27,117,0
Lake,2020-12-28,582,0
Lake,2020-12-29,581,0
Lake,2020-12-30,586,0
Lake,2020-12-31,382,0
Lake,2021-01-01,32,0
Lake,2021-01-02,65,0
Lake,2021-01-03,120,0
Lake,2021-01-04,683,3
Lake,2021-01-05,688,5
Lake,2021-01-06,676,14
Lake,2021-01-07,803,21
Lake,2021-01-08,721,21
Lake,2021-01-09,149,6
Lake,2021-01-10,20,0
Lake,2021-01-11,275,18
Lake,2021-01-12,447,37
Lake,2021-01-13,320,63
Lake,2021-01-14,536,26
Lake,2021-01-15,542,56
Lake,2021-01-16,358,9
Lake,2021-01-17,63,34
Lake,2021-01-18,366,210
Lake,2021-01-19,271,66
Lake,2021-01-20,654,149
Lake,2021-01-21,810,144
Lake,2021-01-22,697,35
Lake,2021-01-23,909,21
Lake,2021-01-24,176,129
Lake,2021-01-25,437,461
Lake,2021-01-26,520,500
Lake,2021-01-27,753,641
Lake,2021-01-28,1007,571
Lake,2021-01-29,964,321
Lake,2021-01-30,340,94
Lake,2021-01-31,195,38
Lake,2021-02-01,438,366
Lake,2021-02-02,576,534
Lake,2021-02-03,557,495
Lake,2021-02-04,657,761
Lake,2021-02-05,2095,758
Lake,2021-02-06,181,209
Lake,2021-02-07,99,83
Lake,2021-02-08,317,269
Lake,2021-02-09,399,335
Lake,2021-02-10,370,296
Lake,2021-02-11,797,517
Lake,2021-02-12,1130,505
Lake,2021-02-13,444,468
Lake,2021-02-14,87,104
Lake,2021-02-15,258,542
Lake,2021-02-16,311,450
Lake,2021-02-17,514,707
Lake,2021-02-18,954,595
Lake,2021-02-19,282,860
Lake,2021-02-20,133,552
Lake,2021-02-21,180,148
Lake,2021-02-22,164,352
Lake,2021-02-23,341,552
Lake,2021-02-24,1630,688
Lake,2021-02-25,2003,876
Lake,2021-02-26,2126,750
Lake,2021-02-27,719,205
Lake,2021-02-28,276,138
Lake,2021-03-01,680,368
Lake,2021-03-02,1588,408
Lake,2021-03-03,1356,394
Lake,2021-03-04,953,729
Lake,2021-03-05,953,517
Lake,2021-03-06,316,223
Lawrence,2020-12-14,0,0
Lawrence,2020-12-15,1,0
Lawrence,2020-12-16,0,0
Lawrence,2020-12-17,0,0
Lawrence,2020-12-18,1,0
Lawrence,2020-12-19,0,0
Lawrence,2020-12-20,0,0
Lawrence,2020-12-21,6,0
Lawrence,2020-12-22,63,0
Lawrence,2020-12-23,80,0
Lawrence,2020-12-24,49,0
Lawrence,2020-12-25,3,0
Lawrence,2020-12-26,6,0
Lawrence,2020-12-27,96,0
Lawrence,2020-12-28,47,0
Lawrence,2020-12-29,26,0
Lawrence,2020-12-30,214,0
Lawrence,2020-12-31,51,0
Lawrence,2021-01-01,0,0
Lawrence,2021-01-02,2,0
Lawrence,2021-01-03,123,0
Lawrence,2021-01-04,4,0
Lawrence,2021-01-05,5,1
Lawrence,2021-01-06,92,0
Lawrence,2021-01-07,136,0
Lawrence,2021-01-08,11,3
Lawrence,2021-01-09,0,0
Lawrence,2021-01-10,2,1
Lawrence,2021-01-11,10,2
Lawrence,2021-01-12,15,27
Lawrence,2021-01-13,7,1
Lawrence,2021-01-14,246,10
Lawrence,2021-01-15,66,5
Lawrence,2021-01-16,5,3
Lawrence,2021-01-17,1,5
Lawrence,2021-01-18,15,17
Lawrence,2021-01-19,24,13
Lawrence,2021-01-20,383,34
